user_type,code,type,name,parent_id,note,reconcile,active
Regular,15882501,regular,"equipo de hoteles y restaurantes",158825,,FALSE,TRUE
Regular,15883001,regular,"flota y equipo de transporte",158830,,FALSE,TRUE
Regular,15883501,regular,"flota y equipo fluvial y/o marítimo",158835,,FALSE,TRUE
Regular,15884001,regular,"flota y equipo aéreo",158840,,FALSE,TRUE
Regular,15884501,regular,"flota y equipo férreo",158845,,FALSE,TRUE
Regular,15885001,regular,"plantas y redes",158850,,FALSE,TRUE
Regular,15885501,regular,"armamento de vigilancia",158855,,FALSE,TRUE
Regular,15886001,regular,semovientes,158860,,FALSE,TRUE
Regular,15886501,regular,"envases y empaques",158865,,FALSE,TRUE
Regular,15889901,regular,"ajustes por inflación",158899,,FALSE,TRUE
Regular,15920501,regular,"construcciones y edificaciones",159205,,FALSE,TRUE
Regular,15921001,regular,"maquinaria y equipo",159210,,FALSE,TRUE
Regular,15921501,regular,"equipo de oficina",159215,,FALSE,TRUE
Regular,15922001,regular,"equipo de computación y comunicación",159220,,FALSE,TRUE
Regular,15922501,regular,"equipo médico-científico",159225,,FALSE,TRUE
Regular,15923001,regular,"equipo de hoteles y restaurantes",159230,,FALSE,TRUE
Regular,15923501,regular,"flota y equipo de transporte",159235,,FALSE,TRUE
Regular,15924001,regular,"flota y equipo fluvial y/o marítimo",159240,,FALSE,TRUE
Regular,15924501,regular,"flota y equipo aéreo",159245,,FALSE,TRUE
Regular,15925001,regular,"flota y equipo férreo",159250,,FALSE,TRUE
Regular,15925501,regular,"acueductos, plantas y redes",159255,,FALSE,TRUE
Regular,15926001,regular,"armamento de vigilancia",159260,,FALSE,TRUE
Regular,15926501,regular,"envases y empaques",159265,,FALSE,TRUE
Regular,15929901,regular,"ajustes por inflación",159299,,FALSE,TRUE
Regular,15960501,regular,"exceso fiscal sobre la contable",159605,,FALSE,TRUE
Regular,15961001,regular,"defecto fiscal sobre la contable (cr)",159610,,FALSE,TRUE
Regular,15969901,regular,"ajustes por inflación",159699,,FALSE,TRUE
Regular,15970501,regular,"plantaciones agrícolas y forestales",159705,,FALSE,TRUE
Regular,15971001,regular,"vías de comunicación",159710,,FALSE,TRUE
Regular,15971501,regular,semovientes,159715,,FALSE,TRUE
Regular,15979901,regular,"ajustes por inflación",159799,,FALSE,TRUE
Regular,15980501,regular,"minas y canteras",159805,,FALSE,TRUE
Regular,15981501,regular,"pozos artesianos",159815,,FALSE,TRUE
Regular,15982001,regular,yacimientos,159820,,FALSE,TRUE
Regular,15989901,regular,"ajustes por inflación",159899,,FALSE,TRUE
Regular,15990401,regular,terrenos,159904,,FALSE,TRUE
Regular,15990601,regular,"materiales proyectos petroleros",159906,,FALSE,TRUE
Regular,15990801,regular,"construcciones en curso",159908,,FALSE,TRUE
Regular,15991201,regular,"maquinaria en montaje",159912,,FALSE,TRUE
Regular,15991601,regular,"construcciones y edificaciones",159916,,FALSE,TRUE
Regular,15992001,regular,"maquinaria y equipo",159920,,FALSE,TRUE
Regular,15992401,regular,"equipo de oficina",159924,,FALSE,TRUE
Regular,15992801,regular,"equipo de computación y comunicación",159928,,FALSE,TRUE
Regular,15993201,regular,"equipo médico-científico",159932,,FALSE,TRUE
Regular,15993601,regular,"equipo de hoteles y restaurantes",159936,,FALSE,TRUE
Regular,15994001,regular,"flota y equipo de transporte",159940,,FALSE,TRUE
Regular,15994401,regular,"flota y equipo fluvial y/o marítimo",159944,,FALSE,TRUE
Regular,15994801,regular,"flota y equipo aéreo",159948,,FALSE,TRUE
Regular,15995201,regular,"flota y equipo férreo",159952,,FALSE,TRUE
Regular,15995601,regular,"acueductos, plantas y redes",159956,,FALSE,TRUE
Regular,15996001,regular,"armamento de vigilancia",159960,,FALSE,TRUE
Regular,15996201,regular,"envases y empaques",159962,,FALSE,TRUE
Regular,15996401,regular,"plantaciones agrícolas y forestales",159964,,FALSE,TRUE
Regular,15996801,regular,"vías de comunicación",159968,,FALSE,TRUE
Regular,15997201,regular,"minas y canteras",159972,,FALSE,TRUE
Regular,15998001,regular,"pozos artesianos",159980,,FALSE,TRUE
Regular,15998401,regular,yacimientos,159984,,FALSE,TRUE
Regular,15998801,regular,semovientes,159988,,FALSE,TRUE
Regular,15999201,regular,"propiedades, planta y equipo en tránsito",159992,,FALSE,TRUE
Regular,16050501,regular,"formado o estimado",160505,,FALSE,TRUE
Regular,16051001,regular,"adquirido o comprado",160510,,FALSE,TRUE
Regular,16059901,regular,"ajustes por inflación",160599,,FALSE,TRUE
Regular,16100501,regular,adquiridas,161005,,FALSE,TRUE
Regular,16101001,regular,formadas,161010,,FALSE,TRUE
Regular,16109901,regular,"ajustes por inflación",161099,,FALSE,TRUE
Regular,16150501,regular,adquiridas,161505,,FALSE,TRUE
Regular,16151001,regular,formadas,161510,,FALSE,TRUE
Regular,16159901,regular,"ajustes por inflación",161599,,FALSE,TRUE
Regular,16200501,regular,concesiones,162005,,FALSE,TRUE
Regular,16201001,regular,franquicias,162010,,FALSE,TRUE
Regular,16209901,regular,"ajustes por inflación",162099,,FALSE,TRUE
Regular,16250501,regular,"derechos de autor",162505,,FALSE,TRUE
Regular,16251001,regular,"puesto de bolsa",162510,,FALSE,TRUE
Regular,16251501,regular,"en fideicomisos inmobiliarios",162515,,FALSE,TRUE
Regular,16252001,regular,"en fideicomisos de garantía",162520,,FALSE,TRUE
Regular,16252501,regular,"en fideicomisos de administración",162525,,FALSE,TRUE
Regular,16253001,regular,"de exhibición - películas",162530,,FALSE,TRUE
Regular,16253501,regular,"en bienes recibidos en arrendamiento financiero (leasing)",162535,,FALSE,TRUE
Regular,16259501,regular,otros,162595,,FALSE,TRUE
Regular,16259901,regular,"ajustes por inflación",162599,,FALSE,TRUE
Regular,16309901,regular,"ajustes por inflación",163099,,FALSE,TRUE
Regular,16359901,regular,"ajustes por inflación",163599,,FALSE,TRUE
Regular,16980501,regular,"crédito mercantil",169805,,FALSE,TRUE
Regular,16981001,regular,marcas,169810,,FALSE,TRUE
Regular,16981501,regular,patentes,169815,,FALSE,TRUE
Regular,16982001,regular,"concesiones y franquicias",169820,,FALSE,TRUE
Regular,16983001,regular,derechos,169830,,FALSE,TRUE
Regular,16983501,regular,"know how",169835,,FALSE,TRUE
Regular,16984001,regular,licencias,169840,,FALSE,TRUE
Regular,16989901,regular,"ajustes por inflación",169899,,FALSE,TRUE
Regular,16990001,regular,provisiones,1699,,FALSE,TRUE
Regular,17050501,regular,intereses,170505,,FALSE,TRUE
Regular,17051001,regular,honorarios,170510,,FALSE,TRUE
Regular,17051501,regular,comisiones,170515,,FALSE,TRUE
Regular,17052001,regular,"seguros y fianzas",170520,,FALSE,TRUE
Regular,17052501,regular,arrendamientos,170525,,FALSE,TRUE
Regular,17053001,regular,bodegajes,170530,,FALSE,TRUE
Regular,17053501,regular,"mantenimiento equipos",170535,,FALSE,TRUE
Regular,17054001,regular,servicios,170540,,FALSE,TRUE
Regular,17054501,regular,suscripciones,170545,,FALSE,TRUE
Regular,17059501,regular,otros,170595,,FALSE,TRUE
Regular,17100401,regular,"organización y preoperativos",171004,,FALSE,TRUE
Regular,17100801,regular,remodelaciones,171008,,FALSE,TRUE
Regular,17101201,regular,"estudios, investigaciones y proyectos",171012,,FALSE,TRUE
Regular,17101601,regular,"programas para computador (software)",171016,,FALSE,TRUE
Regular,17102001,regular,"útiles y papelería",171020,,FALSE,TRUE
Regular,17102401,regular,"mejoras a propiedades ajenas",171024,,FALSE,TRUE
Regular,17102801,regular,"contribuciones y afiliaciones",171028,,FALSE,TRUE
Regular,17103201,regular,"entrenamiento de personal",171032,,FALSE,TRUE
Regular,17103601,regular,"ferias y exposiciones",171036,,FALSE,TRUE
Regular,17104001,regular,licencias,171040,,FALSE,TRUE
Regular,17104401,regular,"publicidad, propaganda y promoción",171044,,FALSE,TRUE
Regular,17104801,regular,"elementos de aseo y cafetería",171048,,FALSE,TRUE
Regular,17105201,regular,"moldes y troqueles",171052,,FALSE,TRUE
Regular,17105601,regular,"instrumental quirúrgico",171056,,FALSE,TRUE
Regular,17106001,regular,"dotación y suministro a trabajadores",171060,,FALSE,TRUE
Regular,17106401,regular,"elementos de ropería y lencería",171064,,FALSE,TRUE
Regular,17106801,regular,"loza y cristalería",171068,,FALSE,TRUE
Regular,17106901,regular,platería,171069,,FALSE,TRUE
Regular,17107001,regular,cubiertería,171070,,FALSE,TRUE
Regular,17107601,regular,"impuesto de renta diferido ?débitos? por diferencias temporales",171076,,FALSE,TRUE
Regular,17108001,regular,"concursos y licitaciones",171080,,FALSE,TRUE
Regular,17109501,regular,otros,171095,,FALSE,TRUE
Regular,17109901,regular,"ajustes por inflación",171099,,FALSE,TRUE
Regular,17150501,regular,"pozos secos",171505,,FALSE,TRUE
Regular,17151001,regular,"pozos no comerciales",171510,,FALSE,TRUE
Regular,17151501,regular,"otros costos de exploración",171515,,FALSE,TRUE
Regular,17159901,regular,"ajustes por inflación",171599,,FALSE,TRUE
Regular,17200501,regular,"perforación y explotación",172005,,FALSE,TRUE
Regular,17201001,regular,"perforaciones campos en desarrollo",172010,,FALSE,TRUE
Regular,17201501,regular,"facilidades de producción",172015,,FALSE,TRUE
Regular,17202001,regular,"servicio a pozos",172020,,FALSE,TRUE
Regular,17209901,regular,"ajustes por inflación",172099,,FALSE,TRUE
Regular,17300001,regular,"cargos por corrección monetaria diferida",1730,,FALSE,TRUE
Regular,17980501,regular,"costos de exploración por amortizar",179805,,FALSE,TRUE
Regular,17981001,regular,"costos de explotación y desarrollo",179810,,FALSE,TRUE
Regular,17989901,regular,"ajustes por inflación",179899,,FALSE,TRUE
Regular,18050501,regular,"obras de arte",180505,,FALSE,TRUE
Regular,18051001,regular,bibliotecas,180510,,FALSE,TRUE
Regular,18059501,regular,otros,180595,,FALSE,TRUE
Regular,18059901,regular,"ajustes por inflación",180599,,FALSE,TRUE
Regular,18950501,regular,"máquinas porteadoras",189505,,FALSE,TRUE
Regular,18951001,regular,"bienes entregados en comodato",189510,,FALSE,TRUE
Regular,18951501,regular,"amortización acumulada de bienes entregados en comodato (cr)",189515,,FALSE,TRUE
Regular,18952001,regular,"bienes recibidos en pago",189520,,FALSE,TRUE
Regular,18952501,regular,"derechos sucesorales",189525,,FALSE,TRUE
Regular,18953001,regular,estampillas,189530,,FALSE,TRUE
Regular,18959501,regular,otros,189595,,FALSE,TRUE
Regular,18959901,regular,"ajustes por inflación",189599,,FALSE,TRUE
Regular,18990501,regular,"bienes de arte y cultura",189905,,FALSE,TRUE
Regular,18999501,regular,diversos,189995,,FALSE,TRUE
Regular,19050501,regular,acciones,190505,,FALSE,TRUE
Regular,19051001,regular,"cuotas o partes de interés social",190510,,FALSE,TRUE
Regular,19051501,regular,"derechos fiduciarios",190515,,FALSE,TRUE
Regular,19100401,regular,terrenos,191004,,FALSE,TRUE
Regular,19100601,regular,"materiales proyectos petroleros",191006,,FALSE,TRUE
Regular,19100801,regular,"construcciones y edificaciones",191008,,FALSE,TRUE
Regular,19101201,regular,"maquinaria y equipo",191012,,FALSE,TRUE
Regular,19101601,regular,"equipo de oficina",191016,,FALSE,TRUE
Regular,19102001,regular,"equipo de computación y comunicación",191020,,FALSE,TRUE
Regular,19102401,regular,"equipo médico-científico",191024,,FALSE,TRUE
Regular,19102801,regular,"equipo de hoteles y restaurantes",191028,,FALSE,TRUE
Regular,19103201,regular,"flota y equipo de transporte",191032,,FALSE,TRUE
Regular,19103601,regular,"flota y equipo fluvial y/o marítimo",191036,,FALSE,TRUE
Regular,19104001,regular,"flota y equipo aéreo",191040,,FALSE,TRUE
Regular,19104401,regular,"flota y equipo férreo",191044,,FALSE,TRUE
Regular,19104801,regular,"acueductos, plantas y redes",191048,,FALSE,TRUE
Regular,19105201,regular,"armamento de vigilancia",191052,,FALSE,TRUE
Regular,19105601,regular,"envases y empaques",191056,,FALSE,TRUE
Regular,19106001,regular,"plantaciones agrícolas y forestales",191060,,FALSE,TRUE
Regular,19106401,regular,"vías de comunicación",191064,,FALSE,TRUE
Regular,19106801,regular,"minas y canteras",191068,,FALSE,TRUE
Regular,19107201,regular,"pozos artesianos",191072,,FALSE,TRUE
Regular,19107601,regular,yacimientos,191076,,FALSE,TRUE
Regular,19108001,regular,semovientes,191080,,FALSE,TRUE
Regular,19950501,regular,"bienes de arte y cultura",199505,,FALSE,TRUE
Regular,19951001,regular,"bienes entregados en comodato",199510,,FALSE,TRUE
Regular,19951501,regular,"bienes recibidos en pago",199515,,FALSE,TRUE
Regular,19952001,regular,"inventario de semovientes",199520,,FALSE,TRUE
Regular,21050501,regular,sobregiros,210505,,FALSE,TRUE
Regular,21051001,regular,pagarés,210510,,FALSE,TRUE
Regular,21051501,regular,"cartas de crédito",210515,,FALSE,TRUE
Regular,21052001,regular,"aceptaciones bancarias",210520,,FALSE,TRUE
Regular,21100501,regular,sobregiros,211005,,FALSE,TRUE
Regular,21101001,regular,pagarés,211010,,FALSE,TRUE
Regular,21101501,regular,"cartas de crédito",211015,,FALSE,TRUE
Regular,21102001,regular,"aceptaciones bancarias",211020,,FALSE,TRUE
Regular,21150501,regular,pagarés,211505,,FALSE,TRUE
Regular,21151001,regular,"aceptaciones financieras",211510,,FALSE,TRUE
Regular,21151501,regular,"cartas de crédito",211515,,FALSE,TRUE
Regular,21152001,regular,"contratos de arrendamiento financiero (leasing)",211520,,FALSE,TRUE
Regular,21200501,regular,pagarés,212005,,FALSE,TRUE
Regular,21201001,regular,"aceptaciones financieras",212010,,FALSE,TRUE
Regular,21202001,regular,"contratos de arrendamiento financiero (leasing)",212020,,FALSE,TRUE
Regular,21250501,regular,sobregiros,212505,,FALSE,TRUE
Regular,21251001,regular,pagarés,212510,,FALSE,TRUE
Regular,21251501,regular,hipotecarias,212515,,FALSE,TRUE
Regular,21300001,regular,"entidades financieras del exterior",2130,,FALSE,TRUE
Regular,21350501,regular,acciones,213505,,FALSE,TRUE
Regular,21351001,regular,"cuotas o partes de interés social",213510,,FALSE,TRUE
Regular,21351501,regular,bonos,213515,,FALSE,TRUE
Regular,21352001,regular,cédulas,213520,,FALSE,TRUE
Regular,21352501,regular,certificados,213525,,FALSE,TRUE
Regular,21353001,regular,"papeles comerciales",213530,,FALSE,TRUE
Regular,21353501,regular,títulos,213535,,FALSE,TRUE
Regular,21354001,regular,"aceptaciones bancarias o financieras",213540,,FALSE,TRUE
Regular,21359501,regular,otros,213595,,FALSE,TRUE
Regular,21400001,regular,"compromisos de recompra de cartera negociada",2140,,FALSE,TRUE
Regular,21450501,regular,"gobierno nacional",214505,,FALSE,TRUE
Regular,21451001,regular,"entidades oficiales",214510,,FALSE,TRUE
Regular,21950501,regular,particulares,219505,,FALSE,TRUE
Regular,21951001,regular,"compañías vinculadas",219510,,FALSE,TRUE
Regular,21951501,regular,"casa matriz",219515,,FALSE,TRUE
Regular,21952001,regular,"socios o accionistas",219520,,FALSE,TRUE
Regular,21952501,regular,"fondos y cooperativas",219525,,FALSE,TRUE
Regular,21953001,regular,directores,219530,,FALSE,TRUE
Regular,21959501,regular,otras,219595,,FALSE,TRUE
Payable,22050001,payable,nacionales,2205,,TRUE,TRUE
Payable,22100001,payable,"del exterior",2210,,TRUE,TRUE
Payable,22150001,payable,"cuentas corrientes comerciales",2215,,TRUE,TRUE
Payable,22200001,payable,"casa matriz",2220,,TRUE,TRUE
Payable,22250001,payable,"compañías vinculadas",2225,,TRUE,TRUE
Regular,23050001,regular,"cuentas corrientes comerciales",2305,,FALSE,TRUE
Regular,23100001,regular,"a casa matriz",2310,,FALSE,TRUE
Regular,23150001,regular,"a compañías vinculadas",2315,,FALSE,TRUE
Regular,23200001,regular,"a contratistas",2320,,FALSE,TRUE
Regular,23300001,regular,"órdenes de compra por utilizar",2330,,FALSE,TRUE
Regular,23350501,regular,"gastos financieros",233505,,FALSE,TRUE
Regular,23351001,regular,"gastos legales",233510,,FALSE,TRUE
Regular,23351501,regular,"libros, suscripciones, periódicos y revistas",233515,,FALSE,TRUE
Regular,23352001,regular,comisiones,233520,,FALSE,TRUE
Regular,23352501,regular,honorarios,233525,,FALSE,TRUE
Regular,23353001,regular,"servicios técnicos",233530,,FALSE,TRUE
Regular,23353501,regular,"servicios de mantenimiento",233535,,FALSE,TRUE
Regular,23354001,regular,arrendamientos,233540,,FALSE,TRUE
Regular,23354501,regular,"transportes, fletes y acarreos",233545,,FALSE,TRUE
Regular,23355001,regular,"servicios públicos",233550,,FALSE,TRUE
Regular,23355501,regular,seguros,233555,,FALSE,TRUE
Regular,23356001,regular,"gastos de viaje",233560,,FALSE,TRUE
Regular,23356501,regular,"gastos de representación y relaciones públicas",233565,,FALSE,TRUE
Regular,23357001,regular,"servicios aduaneros",233570,,FALSE,TRUE
Regular,23359501,regular,otros,233595,,FALSE,TRUE
Regular,23400001,regular,"instalamentos por pagar",2340,,FALSE,TRUE
Regular,23450001,regular,"acreedores oficiales",2345,,FALSE,TRUE
Regular,23500001,regular,"regalías por pagar",2350,,FALSE,TRUE
Regular,23550501,regular,accionistas,235505,,FALSE,TRUE
Regular,23551001,regular,socios,235510,,FALSE,TRUE
Regular,23570001,regular,"deudas con directores",2357,,FALSE,TRUE
Regular,23600501,regular,dividendos,236005,,FALSE,TRUE
Regular,23601001,regular,participaciones,236010,,FALSE,TRUE
Regular,23650501,regular,"salarios y pagos laborales",236505,,FALSE,TRUE
Regular,23651001,regular,"dividendos y/o participaciones",236510,,FALSE,TRUE
Regular,23651501,regular,honorarios,236515,,FALSE,TRUE
Regular,23652001,regular,comisiones,236520,,FALSE,TRUE
Regular,23652501,regular,servicios,236525,,FALSE,TRUE
Regular,23653001,regular,arrendamientos,236530,,FALSE,TRUE
Regular,23653501,regular,"rendimientos financieros",236535,,FALSE,TRUE
Regular,23654001,regular,compras,236540,,FALSE,TRUE
Regular,23654501,regular,"loterías, rifas, apuestas y similares",236545,,FALSE,TRUE
Regular,23655001,regular,"por pagos al exterior",236550,,FALSE,TRUE
Regular,23655501,regular,"por ingresos obtenidos en el exterior",236555,,FALSE,TRUE
Regular,23656001,regular,"enajenación propiedades planta y equipo, personas naturales",236560,,FALSE,TRUE
Regular,23656501,regular,"por impuesto de timbre",236565,,FALSE,TRUE
Regular,23657001,regular,"otras retenciones y patrimonio",236570,,FALSE,TRUE
Regular,23657501,regular,autorretenciones,236575,,FALSE,TRUE
Regular,23670001,regular,"impuesto a las ventas retenido",2367,,FALSE,TRUE
Regular,23680001,regular,"impuesto de industria y comercio retenido",2368,,FALSE,TRUE
Regular,23700501,regular,"aportes a entidades promotoras de salud, eps",237005,,FALSE,TRUE
Regular,23700601,regular,"aportes a administradoras de riesgos profesionales, arp",237006,,FALSE,TRUE
Regular,23701001,regular,"aportes al icbf, sena y cajas de compensación",237010,,FALSE,TRUE
Regular,23701501,regular,"aportes al fic",237015,,FALSE,TRUE
Regular,23702501,regular,"embargos judiciales",237025,,FALSE,TRUE
Regular,23703001,regular,libranzas,237030,,FALSE,TRUE
Regular,23703501,regular,sindicatos,237035,,FALSE,TRUE
Regular,23704001,regular,cooperativas,237040,,FALSE,TRUE
Regular,23704501,regular,fondos,237045,,FALSE,TRUE
Regular,23709501,regular,otros,237095,,FALSE,TRUE
Regular,23750001,regular,"cuotas por devolver",2375,,FALSE,TRUE
Regular,23800501,regular,depositarios,238005,,FALSE,TRUE
Regular,23801001,regular,"comisionistas de bolsas",238010,,FALSE,TRUE
Regular,23801501,regular,"sociedad administradora-fondos de inversión",238015,,FALSE,TRUE
Regular,23802001,regular,"reintegros por pagar",238020,,FALSE,TRUE
Regular,23802501,regular,"fondo de perseverancia",238025,,FALSE,TRUE
Regular,23803001,regular,"fondos de cesantías y/o pensiones",238030,,FALSE,TRUE
Regular,23803501,regular,"donaciones asignadas por pagar",238035,,FALSE,TRUE
Regular,23809501,regular,otros,238095,,FALSE,TRUE
Regular,24040501,regular,"vigencia fiscal corriente",240405,,FALSE,TRUE
Regular,24041001,regular,"vigencias fiscales anteriores",240410,,FALSE,TRUE
View,240801,view,"impuesto generado por operaciones gravadas",2408,,FALSE,TRUE
Regular,24080101,regular,"impuesto generado a la tarifa del 1.6%",240801,,FALSE,TRUE
Regular,24080102,regular,"impuesto generado por la venta de cerveza de producción nacional o importada",240801,,FALSE,TRUE
Regular,24080103,regular,"impuesto generado por la venta de juegos de suerte y azar",240801,,FALSE,TRUE
Regular,24080104,regular,"impuesto generado a la tarifa del 10%",240801,,FALSE,TRUE
Regular,24080105,regular,"impuesto generado a la tarifa del 16%",240801,,FALSE,TRUE
Regular,24080106,regular,"impuesto generado a la tarifa del 20%",240801,,FALSE,TRUE
Regular,24080107,regular,"impuesto generado a la tarifa del 25%",240801,,FALSE,TRUE
Regular,24080108,regular,"impuesto generado a la tarifa del 35%",240801,,FALSE,TRUE
Regular,24080109,regular,"iva recuperado en devoluciones en compras anuladas, rescindidas o resueltas",240801,,FALSE,TRUE
View,240802,view,"impuestos descontables",2408,,FALSE,TRUE
Regular,24080201,regular,"impuesto descontable por operaciones de importación",240802,,FALSE,TRUE
Regular,24080202,regular,"impuesto descontable por comprar y servicios gravados (diferentes de importaciones)",240802,,FALSE,TRUE
Regular,24080203,regular,"iva retenido en operaciones con regimen simplificado",240802,,FALSE,TRUE
Regular,24080204,regular,"iva resultante por devoluciones en ventas anuladas, rescindidas o resueltas",240802,,FALSE,TRUE
Regular,24120501,regular,"vigencia fiscal corriente",241205,,FALSE,TRUE
Regular,24121001,regular,"vigencias fiscales anteriores",241210,,FALSE,TRUE
Regular,24160001,regular,"a la propiedad raíz",2416,,FALSE,TRUE
Regular,24200001,regular,"derechos sobre instrumentos públicos",2420,,FALSE,TRUE
Regular,24240501,regular,"vigencia fiscal corriente",242405,,FALSE,TRUE
Regular,24241001,regular,"vigencias fiscales anteriores",242410,,FALSE,TRUE
Regular,24280001,regular,"de turismo",2428,,FALSE,TRUE
Regular,24320001,regular,"tasa por utilización de puertos",2432,,FALSE,TRUE
Regular,24360501,regular,"vigencia fiscal corriente",243605,,FALSE,TRUE
Regular,24361001,regular,"vigencias fiscales anteriores",243610,,FALSE,TRUE
Regular,24400001,regular,"de espectáculos públicos",2440,,FALSE,TRUE
Regular,24440501,regular,"de hidrocarburos",244405,,FALSE,TRUE
Regular,24441001,regular,"de minas",244410,,FALSE,TRUE
Regular,24480001,regular,"regalías e impuestos a la pequeña y mediana minería",2448,,FALSE,TRUE
Regular,24520001,regular,"a las exportaciones cafeteras",2452,,FALSE,TRUE
Regular,24560001,regular,"a las importaciones",2456,,FALSE,TRUE
Regular,24600001,regular,"cuotas de fomento",2460,,FALSE,TRUE
Regular,24640501,regular,"de licores",246405,,FALSE,TRUE
Regular,24641001,regular,"de cervezas",246410,,FALSE,TRUE
Regular,24641501,regular,"de cigarrillos",246415,,FALSE,TRUE
Regular,24680001,regular,"al sacrificio de ganado",2468,,FALSE,TRUE
Regular,24720001,regular,"al azar y juegos",2472,,FALSE,TRUE
Regular,24760001,regular,"gravámenes y regalías por utilización del suelo",2476,,FALSE,TRUE
Regular,24950001,regular,otros,2495,,FALSE,TRUE
Regular,25050001,regular,"salarios por pagar",2505,,FALSE,TRUE
Regular,25100501,regular,"ley laboral anterior",251005,,FALSE,TRUE
Regular,25101001,regular,"ley 50 de 1990 y normas posteriores",251010,,FALSE,TRUE
Regular,25150001,regular,"intereses sobre cesantías",2515,,FALSE,TRUE
Regular,25200001,regular,"prima de servicios",2520,,FALSE,TRUE
Regular,25250001,regular,"vacaciones consolidadas",2525,,FALSE,TRUE
Regular,25300501,regular,primas,253005,,FALSE,TRUE
Regular,25301001,regular,auxilios,253010,,FALSE,TRUE
Regular,25301501,regular,"dotación y suministro a trabajadores",253015,,FALSE,TRUE
Regular,25302001,regular,bonificaciones,253020,,FALSE,TRUE
Regular,25302501,regular,seguros,253025,,FALSE,TRUE
Regular,25309501,regular,otras,253095,,FALSE,TRUE
Regular,25320001,regular,"pensiones por pagar",2532,,FALSE,TRUE
Regular,25350001,regular,"cuotas partes pensiones de jubilación",2535,,FALSE,TRUE
Regular,25400001,regular,"indemnizaciones laborales",2540,,FALSE,TRUE
Regular,26050501,regular,intereses,260505,,FALSE,TRUE
Regular,26051001,regular,comisiones,260510,,FALSE,TRUE
Regular,26051501,regular,honorarios,260515,,FALSE,TRUE
Regular,26052001,regular,"servicios técnicos",260520,,FALSE,TRUE
Regular,26052501,regular,"transportes, fletes y acarreos",260525,,FALSE,TRUE
Regular,26053001,regular,"gastos de viaje",260530,,FALSE,TRUE
Regular,26053501,regular,"servicios públicos",260535,,FALSE,TRUE
Regular,26054001,regular,regalías,260540,,FALSE,TRUE
Regular,26054501,regular,garantías,260545,,FALSE,TRUE
Regular,26055001,regular,"materiales y repuestos",260550,,FALSE,TRUE
Regular,26059501,regular,otros,260595,,FALSE,TRUE
Regular,26100501,regular,cesantías,261005,,FALSE,TRUE
Regular,26101001,regular,"intereses sobre cesantías",261010,,FALSE,TRUE
Regular,26101501,regular,vacaciones,261015,,FALSE,TRUE
Regular,26102001,regular,"prima de servicios",261020,,FALSE,TRUE
Regular,26102501,regular,"prestaciones extralegales",261025,,FALSE,TRUE
Regular,26103001,regular,viáticos,261030,,FALSE,TRUE
Regular,26109501,regular,otras,261095,,FALSE,TRUE
Regular,26150501,regular,"de renta y complementarios",261505,,FALSE,TRUE
Regular,26151001,regular,"de industria y comercio",261510,,FALSE,TRUE
Regular,26151501,regular,"tasa por utilización de puertos",261515,,FALSE,TRUE
Regular,26152001,regular,"de vehículos",261520,,FALSE,TRUE
Regular,26152501,regular,"de hidrocarburos y minas",261525,,FALSE,TRUE
Regular,26159501,regular,otros,261595,,FALSE,TRUE
Regular,26200501,regular,"cálculo actuarial pensiones de jubilación",262005,,FALSE,TRUE
Regular,26201001,regular,"pensiones de jubilación por amortizar (db)",262010,,FALSE,TRUE
Regular,26250501,regular,"acueducto y alcantarillado",262505,,FALSE,TRUE
Regular,26251001,regular,"energía eléctrica",262510,,FALSE,TRUE
Regular,26251501,regular,teléfonos,262515,,FALSE,TRUE
Regular,26259501,regular,otros,262595,,FALSE,TRUE
Regular,26300501,regular,terrenos,263005,,FALSE,TRUE
Regular,26301001,regular,"construcciones y edificaciones",263010,,FALSE,TRUE
Regular,26301501,regular,"maquinaria y equipo",263015,,FALSE,TRUE
Regular,26302001,regular,"equipo de oficina",263020,,FALSE,TRUE
Regular,26302501,regular,"equipo de computación y comunicación",263025,,FALSE,TRUE
Regular,26303001,regular,"equipo médico-científico",263030,,FALSE,TRUE
Regular,26303501,regular,"equipo de hoteles y restaurantes",263035,,FALSE,TRUE
Regular,26304001,regular,"flota y equipo de transporte",263040,,FALSE,TRUE
Regular,26304501,regular,"flota y equipo fluvial y/o marítimo",263045,,FALSE,TRUE
Regular,26305001,regular,"flota y equipo aéreo",263050,,FALSE,TRUE
Regular,26305501,regular,"flota y equipo férreo",263055,,FALSE,TRUE
Regular,26306001,regular,"acueductos, plantas y redes",263060,,FALSE,TRUE
Regular,26306501,regular,"armamento de vigilancia",263065,,FALSE,TRUE
Regular,26307001,regular,"envases y empaques",263070,,FALSE,TRUE
Regular,26307501,regular,"plantaciones agrícolas y forestales",263075,,FALSE,TRUE
Regular,26308001,regular,"vías de comunicación",263080,,FALSE,TRUE
Regular,26308501,regular,"pozos artesianos",263085,,FALSE,TRUE
Regular,26309501,regular,otros,263095,,FALSE,TRUE
Regular,26350501,regular,"multas y sanciones autoridades administrativas",263505,,FALSE,TRUE
Regular,26351001,regular,"intereses por multas y sanciones",263510,,FALSE,TRUE
Regular,26351501,regular,reclamos,263515,,FALSE,TRUE
Regular,26352001,regular,laborales,263520,,FALSE,TRUE
Regular,26352501,regular,civiles,263525,,FALSE,TRUE
Regular,26353001,regular,penales,263530,,FALSE,TRUE
